text,Translated,experience
"प्रकृति बीच स्थित शहर क्राईस्ट चर्च , मंकी पॉइंट , कसौली भट्टी गोरखा फोर्ट किला जाना जाता ।","The town Kramist Church in the middle of nature, Mankaki Point, Calyli Grepau, was known as Kla.",positive
वास्तविक इस्तेमाल एक्सपीरिया टेबलेट जेड परफॉरमेंस शानदार रहता ।,Real usage would be glorious on the left hand.,positive
डिस्प्ले रिफ्लेक्टिव जिससे इस्तेमाल काफी आरामदेह रहता ।,Displayation with which the use would be very comfortable.,positive
हंसी - मजाक दृश्यों भाव - मुद्राओं संवादों फूहड़ होतीं ।,"As a result, it would be time for a child to talk to his parents about his or her beliefs.",positive
बीकानेर यात्रा राकेश लडेरा गाँव स्थित मरुभूमि महोत्सव देखने कार्यक्रम बनाया ।,The journey took place on the trip to Rkambra in the village of Mandela.,neutral
टैबलेट 55 प्री लोडेड एप्पलीकेशंस आता ।,Some 55 originals would be preenferred.,neutral
कथ्य संदर्भ कारण महत्वपूर्ण ' भोपाल : ए प्रेयर फॉर रेन ' संगत वस्तुनिष्ठ दृष्टिकोण भोपाल गैस ट्रैजेडी चित्रण करती प्रासंगिक जरूरी फिल्म जाती ।,The context was important because of the importance of the important'true object for rain 'for the fair - living view of theatre gasd film.,neutral
पहाड़ ठीक सामने हिस्सा जिधर हमारा होटल अंधकार डूबा ।,"The mountain just ahead of us, where our hotel was covered with darkness.",neutral
"हुवैई मीडिया पैड डुअल कैमरा , 5 मेगापिक्सल ऑटोफोकस उच्च डेफीनिशन वाला पिछला 1.3 मेगापिक्सल सामने वाला कैमरा चैटिंग ।","answered yes, for example, if you have a copy of the book Questions Young People Ask - Answers That Work, published by the Watchtower Bible and Tract Society of New York, Inc., published by the Watchtower Bible and Tract Society of New York, Inc., published by the Watchtower Bible and Tract Society of New York, Inc., published by the Watchtower Bible and Tract Society of New York, Inc.",neutral
खुबसूरत टेबलेट 2GHz इंटेल एटम 2580 प्रोसेसर दवारा संचालित प्रदर्शन उम्दा |,Recorded Tablet 2GHz Intel at 2580 Processor,positive
दोनों समय नीरस अप्रभावी जाते ।,Both time would be dull.,negative
